City,Location,Month,Neighborhood,Id
San Francisco,"(37.794613863606635, -122.40397896733631)",9,Chinatown,breach
San Francisco,"(37.794613863606635, -122.40397896733631)",9,Chinatown,breach
San Francisco,"(37.794613863606635, -122.40397896733631)",9,Chinatown,breach
San Francisco,"(37.722014866653865, -122.43585574388875)",9,Excelsior,breach
San Francisco,"(37.75000394025697, -122.46647169958983)",9,Inner Sunset,breach
San Francisco,"(37.75000394025697, -122.46647169958983)",9,Inner Sunset,breach
San Francisco,"(37.75000394025697, -122.46647169958983)",9,Inner Sunset,illegal_use
San Francisco,"(37.75000394025697, -122.46647169958983)",9,Inner Sunset,illegal_use
San Francisco,"(37.73448127457433, -122.39191206678646)",9,Bayview Hunters Point,nuisance
San Francisco,"(37.76450588639757, -122.4296044683607)",9,Castro/Upper Market,nuisance
San Francisco,"(37.72772409987828, -122.42104723470128)",9,Excelsior,nuisance
San Francisco,"(37.77359894322513, -122.43327715650098)",9,Haight Ashbury,nuisance
San Francisco,"(37.774339185796045, -122.42837330301447)",9,Hayes Valley,nuisance
San Francisco,"(37.78564502076832, -122.4666932955414)",9,Inner Richmond,nuisance
San Francisco,"(37.75000394025697, -122.46647169958983)",9,Inner Sunset,nuisance
San Francisco,"(37.75000394025697, -122.46647169958983)",9,Inner Sunset,nuisance
San Francisco,"(37.73209213880337, -122.39080270376294)",9,Bayview Hunters Point,other_cause
San Francisco,"(37.7128189049301, -122.43615462341813)",9,Excelsior,other_cause
San Francisco,"(37.7128189049301, -122.43615462341813)",9,Excelsior,other_cause
San Francisco,"(37.735457639734946, -122.42648021217036)",9,Bernal Heights,owner _move_in
San Francisco,"(37.7100319143439, -122.43269453126312)",9,Excelsior,owner _move_in
San Francisco,"(37.77590124007798, -122.45855285298484)",9,Inner Richmond,owner _move_in
San Francisco,"(37.73441232266253, -122.41693668611751)",9,Bernal Heights,roommate_same_unit
San Francisco,"(37.7128189049301, -122.43615462341813)",9,Excelsior,roommate_same_unit
San Francisco,"(37.73451651343741, -122.40028504801565)",10,Bayview Hunters Point,breach
San Francisco,"(37.73936688523804, -122.42379744708612)",10,Bernal Heights,breach
San Francisco,"(37.79466465355738, -122.40476763634015)",10,Chinatown,breach
San Francisco,"(37.78332632846709, -122.44032487629524)",10,Japantown,breach
San Francisco,"(37.76654019938852, -122.43443475449327)",10,Castro/Upper Market,capital _improvement
San Francisco,"(37.71327160442226, -122.44094530665747)",10,Excelsior,ellis_act_withdrawal
San Francisco,"(37.71327160442226, -122.44094530665747)",10,Excelsior,ellis_act_withdrawal
San Francisco,"(37.730902770190916, -122.39999977259706)",10,Bayview Hunters Point,non_pay
San Francisco,"(37.730902770190916, -122.39999977259706)",10,Bayview Hunters Point,nuisance
San Francisco,"(37.73811691705199, -122.39141684637524)",10,Bayview Hunters Point,nuisance
San Francisco,"(37.76681314326955, -122.42895285553857)",10,Castro/Upper Market,nuisance
San Francisco,"(37.78791852661397, -122.40427756871436)",10,Financial District/South Beach,nuisance
San Francisco,"(37.77370742897018, -122.43329892788472)",10,Hayes Valley,nuisance
San Francisco,"(37.73782181342317, -122.43239831407858)",10,Glen Park,other_cause
San Francisco,"(37.73032216685417, -122.40124700498633)",10,Bayview Hunters Point,owner _move_in
San Francisco,"(37.745908110573325, -122.41632314566068)",10,Bernal Heights,owner _move_in
San Francisco,"(37.73845121277985, -122.4231342211321)",10,Bernal Heights,roommate_same_unit
San Francisco,"(37.719204136301634, -122.39731786534094)",11,Bayview Hunters Point,breach
San Francisco,"(37.74807830435485, -122.41703818925023)",11,Bernal Heights,breach
San Francisco,"(37.77520451807952, -122.4686966225314)",11,Inner Richmond,breach
San Francisco,"(37.761193200199166, -122.46725649177903)",11,Inner Sunset,breach
San Francisco,"(37.776413219892866, -122.427099517756)",11,Hayes Valley,capital _improvement
San Francisco,"(37.776413219892866, -122.427099517756)",11,Hayes Valley,capital _improvement
San Francisco,"(37.72272703833525, -122.43619448460316)",11,Excelsior,ellis_act_withdrawal
San Francisco,"(37.72272703833525, -122.43619448460316)",11,Excelsior,ellis_act_withdrawal
San Francisco,"(37.72272703833525, -122.43619448460316)",11,Excelsior,ellis_act_withdrawal
San Francisco,"(37.72272703833525, -122.43619448460316)",11,Excelsior,ellis_act_withdrawal
San Francisco,"(37.73831907695918, -122.38932136946795)",11,Bayview Hunters Point,non_pay
San Francisco,"(37.7865888594111, -122.40169229274082)",11,Financial District/South Beach,non_pay
San Francisco,"(37.7865888594111, -122.40169229274082)",11,Financial District/South Beach,non_pay
San Francisco,"(37.7865888594111, -122.40169229274082)",11,Financial District/South Beach,non_pay
San Francisco,"(37.7865888594111, -122.40169229274082)",11,Financial District/South Beach,non_pay
San Francisco,"(37.7865888594111, -122.40169229274082)",11,Financial District/South Beach,non_pay
San Francisco,"(37.7865888594111, -122.40169229274082)",11,Financial District/South Beach,non_pay
San Francisco,"(37.7865888594111, -122.40169229274082)",11,Financial District/South Beach,non_pay
San Francisco,"(37.7865888594111, -122.40169229274082)",11,Financial District/South Beach,non_pay
San Francisco,"(37.719204136301634, -122.39731786534094)",11,Bayview Hunters Point,nuisance
San Francisco,"(37.74807830435485, -122.41703818925023)",11,Bernal Heights,nuisance
San Francisco,"(37.78791852661397, -122.40427756871436)",11,Financial District/South Beach,nuisance
San Francisco,"(37.76002760304502, -122.43596642750158)",11,Castro/Upper Market,other_cause
San Francisco,"(37.73171613638326, -122.3887051024539)",11,Bayview Hunters Point,owner _move_in
San Francisco,"(37.759352197669536, -122.44339286742277)",11,Castro/Upper Market,owner _move_in
San Francisco,"(37.71617156079638, -122.43248196399296)",11,Excelsior,owner _move_in
San Francisco,"(37.78373228647734, -122.46776577336188)",11,Inner Richmond,owner _move_in
San Francisco,"(37.771738537696834, -122.43290258644143)",11,Haight Ashbury,roommate_same_unit
San Francisco,"(37.76625767774476, -122.43336268256967)",12,Castro/Upper Market,breach
San Francisco,"(37.774952766618505, -122.4301778020103)",12,Hayes Valley,breach
San Francisco,"(37.77359894322513, -122.43327715650098)",12,Haight Ashbury,capital _improvement
San Francisco,"(37.77359894322513, -122.43327715650098)",12,Haight Ashbury,capital _improvement
San Francisco,"(37.77359894322513, -122.43327715650098)",12,Haight Ashbury,capital _improvement
San Francisco,"(37.77359894322513, -122.43327715650098)",12,Haight Ashbury,capital _improvement
San Francisco,"(37.735060092682566, -122.41916108929281)",12,Bernal Heights,ellis_act_withdrawal
San Francisco,"(37.735060092682566, -122.41916108929281)",12,Bernal Heights,ellis_act_withdrawal
San Francisco,"(37.767452628634445, -122.42680873564797)",12,Castro/Upper Market,illegal_use
San Francisco,"(37.76149905814494, -122.43886556611464)",12,Castro/Upper Market,non_pay
San Francisco,"(37.77786374749385, -122.42233236649521)",12,Hayes Valley,non_pay
San Francisco,"(37.77606096908109, -122.46922485730819)",12,Inner Richmond,non_pay
San Francisco,"(37.75768609992703, -122.4280788557003)",12,Castro/Upper Market,nuisance
San Francisco,"(37.76754978527237, -122.43285899002369)",12,Castro/Upper Market,nuisance
San Francisco,"(37.76792693202216, -122.44826973389675)",12,Haight Ashbury,nuisance
San Francisco,"(37.772256137186716, -122.42548559545764)",12,Hayes Valley,nuisance
San Francisco,"(37.772256137186716, -122.42548559545764)",12,Hayes Valley,nuisance
San Francisco,"(37.77578444679199, -122.4320251599958)",12,Hayes Valley,nuisance
San Francisco,"(37.7478373920315, -122.41043075630017)",12,Bernal Heights,owner _move_in
San Francisco,"(37.7478373920315, -122.41043075630017)",12,Bernal Heights,owner _move_in
San Francisco,"(37.71851512505341, -122.42852309080514)",12,Excelsior,owner _move_in
